"time","pistonCylinder.DieselCycle.curve_pv[1].arr_p[1]","pistonCylinder.DieselCycle.curve_pv[1].arr_p[2]","pistonCylinder.DieselCycle.curve_pv[1].arr_p[3]","pistonCylinder.DieselCycle.curve_pv[1].arr_p[4]","pistonCylinder.DieselCycle.curve_pv[1].arr_p[5]","pistonCylinder.DieselCycle.curve_pv[1].arr_p[6]","pistonCylinder.DieselCycle.curve_pv[1].arr_p[7]","pistonCylinder.DieselCycle.curve_pv[1].arr_p[8]","pistonCylinder.DieselCycle.curve_pv[1].arr_p[9]","pistonCylinder.DieselCycle.curve_pv[1].arr_p[10]","pistonCylinder.DieselCycle.curve_pv[1].arr_v[1]","pistonCylinder.DieselCycle.curve_pv[1].arr_v[2]","pistonCylinder.DieselCycle.curve_pv[1].arr_v[3]","pistonCylinder.DieselCycle.curve_pv[1].arr_v[4]","pistonCylinder.DieselCycle.curve_pv[1].arr_v[5]","pistonCylinder.DieselCycle.curve_pv[1].arr_v[6]","pistonCylinder.DieselCycle.curve_pv[1].arr_v[7]","pistonCylinder.DieselCycle.curve_pv[1].arr_v[8]","pistonCylinder.DieselCycle.curve_pv[1].arr_v[9]","pistonCylinder.DieselCycle.curve_pv[1].arr_v[10]","pistonCylinder.DieselCycle.curve_pv[2].arr_p[1]","pistonCylinder.DieselCycle.curve_pv[2].arr_p[2]","pistonCylinder.DieselCycle.curve_pv[2].arr_p[3]","pistonCylinder.DieselCycle.curve_pv[2].arr_p[4]","pistonCylinder.DieselCycle.curve_pv[2].arr_p[5]","pistonCylinder.DieselCycle.curve_pv[2].arr_p[6]","pistonCylinder.DieselCycle.curve_pv[2].arr_p[7]","pistonCylinder.DieselCycle.curve_pv[2].arr_p[8]","pistonCylinder.DieselCycle.curve_pv[2].arr_p[9]","pistonCylinder.DieselCycle.curve_pv[2].arr_p[10]","pistonCylinder.DieselCycle.curve_pv[2].arr_v[1]","pistonCylinder.DieselCycle.curve_pv[2].arr_v[2]","pistonCylinder.DieselCycle.curve_pv[2].arr_v[3]","pistonCylinder.DieselCycle.curve_pv[2].arr_v[4]","pistonCylinder.DieselCycle.curve_pv[2].arr_v[5]","pistonCylinder.DieselCycle.curve_pv[2].arr_v[6]","pistonCylinder.DieselCycle.curve_pv[2].arr_v[7]","pistonCylinder.DieselCycle.curve_pv[2].arr_v[8]","pistonCylinder.DieselCycle.curve_pv[2].arr_v[9]","pistonCylinder.DieselCycle.curve_pv[2].arr_v[10]","pistonCylinder.DieselCycle.curve_pv[3].arr_p[1]","pistonCylinder.DieselCycle.curve_pv[3].arr_p[2]","pistonCylinder.DieselCycle.curve_pv[3].arr_p[3]","pistonCylinder.DieselCycle.curve_pv[3].arr_p[4]","pistonCylinder.DieselCycle.curve_pv[3].arr_p[5]","pistonCylinder.DieselCycle.curve_pv[3].arr_p[6]","pistonCylinder.DieselCycle.curve_pv[3].arr_p[7]","pistonCylinder.DieselCycle.curve_pv[3].arr_p[8]","pistonCylinder.DieselCycle.curve_pv[3].arr_p[9]","pistonCylinder.DieselCycle.curve_pv[3].arr_p[10]","pistonCylinder.DieselCycle.curve_pv[3].arr_v[1]","pistonCylinder.DieselCycle.curve_pv[3].arr_v[2]","pistonCylinder.DieselCycle.curve_pv[3].arr_v[3]","pistonCylinder.DieselCycle.curve_pv[3].arr_v[4]","pistonCylinder.DieselCycle.curve_pv[3].arr_v[5]","pistonCylinder.DieselCycle.curve_pv[3].arr_v[6]","pistonCylinder.DieselCycle.curve_pv[3].arr_v[7]","pistonCylinder.DieselCycle.curve_pv[3].arr_v[8]","pistonCylinder.DieselCycle.curve_pv[3].arr_v[9]","pistonCylinder.DieselCycle.curve_pv[3].arr_v[10]","pistonCylinder.DieselCycle.curve_pv[4].arr_p[1]","pistonCylinder.DieselCycle.curve_pv[4].arr_p[2]","pistonCylinder.DieselCycle.curve_pv[4].arr_p[3]","pistonCylinder.DieselCycle.curve_pv[4].arr_p[4]","pistonCylinder.DieselCycle.curve_pv[4].arr_p[5]","pistonCylinder.DieselCycle.curve_pv[4].arr_p[6]","pistonCylinder.DieselCycle.curve_pv[4].arr_p[7]","pistonCylinder.DieselCycle.curve_pv[4].arr_p[8]","pistonCylinder.DieselCycle.curve_pv[4].arr_p[9]","pistonCylinder.DieselCycle.curve_pv[4].arr_p[10]","pistonCylinder.DieselCycle.curve_pv[4].arr_v[1]","pistonCylinder.DieselCycle.curve_pv[4].arr_v[2]","pistonCylinder.DieselCycle.curve_pv[4].arr_v[3]","pistonCylinder.DieselCycle.curve_pv[4].arr_v[4]","pistonCylinder.DieselCycle.curve_pv[4].arr_v[5]","pistonCylinder.DieselCycle.curve_pv[4].arr_v[6]","pistonCylinder.DieselCycle.curve_pv[4].arr_v[7]","pistonCylinder.DieselCycle.curve_pv[4].arr_v[8]","pistonCylinder.DieselCycle.curve_pv[4].arr_v[9]","pistonCylinder.DieselCycle.curve_pv[4].arr_v[10]"
38.7694,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.8242986839838343,0.2063498699508202,0.1319448140486948,0.1001123998634461,0.08190994419271258,0.0699451459508036,0.06140059390957654,0.05495204617251383,0.04988917621278879,0.04579437133243526,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.8242986839838343,0.2063498699508202,0.1319448140486948,0.1001123998634461,0.08190994419271258,0.0699451459508036,0.06140059390957654,0.05495204617251383,0.04988917621278879,0.04579437133243526,374399.8332953863,936794.6631884674,1499189.493081548,2061584.322974629,2623979.15286771,3186373.982760791,3748768.812653873,4311163.642546955,4873558.472440035,5435953.302333117,0.8242986839838373,0.4121932767779229,0.2881539550657832,0.225896864405882,0.1877886669487635,0.1617929457578615,0.1427981069501602,0.1282418122323502,0.116689696347919,0.1072725851773818,374399.8332953863,936794.6631884674,1499189.493081548,2061584.322974629,2623979.15286771,3186373.982760791,3748768.812653873,4311163.642546955,4873558.472440035,5435953.302333117,0.8242986839838373,0.4121932767779229,0.2881539550657832,0.225896864405882,0.1877886669487635,0.1617929457578615,0.1427981069501602,0.1282418122323502,0.116689696347919,0.1072725851773818
38.8194,100347.9474001834,693192.9868371767,1286038.02627417,1878883.065711163,2471728.105148157,3064573.14458515,3657418.184022143,4250263.223459137,4843108.26289613,5435953.302333123,0.8242986839838343,0.2063498699508202,0.1319448140486947,0.100112399863446,0.0819099441927125,0.06994514595080355,0.06140059390957645,0.05495204617251379,0.0498891762127888,0.04579437133243533,100347.9474001834,693192.9868371767,1286038.02627417,1878883.065711163,2471728.105148157,3064573.14458515,3657418.184022143,4250263.223459137,4843108.26289613,5435953.302333123,0.8242986839838343,0.2063498699508202,0.1319448140486947,0.100112399863446,0.0819099441927125,0.06994514595080355,0.06140059390957645,0.05495204617251379,0.0498891762127888,0.04579437133243533,374399.8332953841,936794.6631884661,1499189.493081548,2061584.32297463,2623979.152867712,3186373.982760794,3748768.812653876,4311163.642546958,4873558.47244004,5435953.302333123,0.8242986839838357,0.4121932767779219,0.2881539550657818,0.2258968644058807,0.1877886669487626,0.1617929457578609,0.1427981069501597,0.1282418122323495,0.1166896963479185,0.1072725851773814,374399.8332953841,936794.6631884661,1499189.493081548,2061584.32297463,2623979.152867712,3186373.982760794,3748768.812653876,4311163.642546958,4873558.47244004,5435953.302333123,0.8242986839838357,0.4121932767779219,0.2881539550657818,0.2258968644058807,0.1877886669487626,0.1617929457578609,0.1427981069501597,0.1282418122323495,0.1166896963479185,0.1072725851773814
38.8694,100347.9474001834,693192.9868371765,1286038.02627417,1878883.065711162,2471728.105148155,3064573.144585148,3657418.184022141,4250263.223459134,4843108.262896127,5435953.30233312,0.8242986839838343,0.2063498699508202,0.1319448140486947,0.1001123998634461,0.08190994419271251,0.06994514595080357,0.06140059390957648,0.05495204617251381,0.04988917621278882,0.04579437133243535,100347.9474001834,693192.9868371765,1286038.02627417,1878883.065711162,2471728.105148155,3064573.144585148,3657418.184022141,4250263.223459134,4843108.262896127,5435953.30233312,0.8242986839838343,0.2063498699508202,0.1319448140486947,0.1001123998634461,0.08190994419271251,0.06994514595080357,0.06140059390957648,0.05495204617251381,0.04988917621278882,0.04579437133243535,374399.833295386,936794.6631884677,1499189.493081549,2061584.322974631,2623979.152867713,3186373.982760794,3748768.812653875,4311163.642546958,4873558.47244004,5435953.30233312,0.8242986839838344,0.4121932767779213,0.2881539550657821,0.2258968644058813,0.1877886669487625,0.161792945757861,0.1427981069501599,0.1282418122323497,0.1166896963479189,0.1072725851773818,374399.833295386,936794.6631884677,1499189.493081549,2061584.322974631,2623979.152867713,3186373.982760794,3748768.812653875,4311163.642546958,4873558.47244004,5435953.30233312,0.8242986839838344,0.4121932767779213,0.2881539550657821,0.2258968644058813,0.1877886669487625,0.161792945757861,0.1427981069501599,0.1282418122323497,0.1166896963479189,0.1072725851773818
38.9195,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.8242986839838343,0.2063498699508202,0.1319448140486948,0.1001123998634461,0.08190994419271258,0.0699451459508036,0.06140059390957654,0.05495204617251383,0.04988917621278879,0.04579437133243526,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.8242986839838343,0.2063498699508202,0.1319448140486948,0.1001123998634461,0.08190994419271258,0.0699451459508036,0.06140059390957654,0.05495204617251383,0.04988917621278879,0.04579437133243526,374399.8332953871,936794.6631884681,1499189.493081549,2061584.32297463,2623979.152867711,3186373.982760792,3748768.812653873,4311163.642546953,4873558.472440035,5435953.302333115,0.8242986839838374,0.4121932767779227,0.2881539550657831,0.2258968644058819,0.1877886669487634,0.1617929457578615,0.1427981069501602,0.1282418122323502,0.116689696347919,0.1072725851773819,374399.8332953871,936794.6631884681,1499189.493081549,2061584.32297463,2623979.152867711,3186373.982760792,3748768.812653873,4311163.642546953,4873558.472440035,5435953.302333115,0.8242986839838374,0.4121932767779227,0.2881539550657831,0.2258968644058819,0.1877886669487634,0.1617929457578615,0.1427981069501602,0.1282418122323502,0.116689696347919,0.1072725851773819
38.9695,100347.9474001834,693192.9868371764,1286038.026274169,1878883.065711162,2471728.105148155,3064573.144585148,3657418.184022141,4250263.223459134,4843108.262896127,5435953.30233312,0.8242986839838343,0.2063498699508202,0.1319448140486947,0.1001123998634461,0.08190994419271254,0.06994514595080357,0.06140059390957648,0.05495204617251379,0.04988917621278883,0.04579437133243522,100347.9474001834,693192.9868371764,1286038.026274169,1878883.065711162,2471728.105148155,3064573.144585148,3657418.184022141,4250263.223459134,4843108.262896127,5435953.30233312,0.8242986839838343,0.2063498699508202,0.1319448140486947,0.1001123998634461,0.08190994419271254,0.06994514595080357,0.06140059390957648,0.05495204617251379,0.04988917621278883,0.04579437133243522,374399.8332953852,936794.6631884668,1499189.493081548,2061584.32297463,2623979.152867712,3186373.982760794,3748768.812653875,4311163.642546957,4873558.472440039,5435953.30233312,0.8242986839838365,0.4121932767779217,0.2881539550657822,0.2258968644058814,0.1877886669487628,0.1617929457578608,0.1427981069501599,0.1282418122323499,0.1166896963479189,0.1072725851773817,374399.8332953852,936794.6631884668,1499189.493081548,2061584.32297463,2623979.152867712,3186373.982760794,3748768.812653875,4311163.642546957,4873558.472440039,5435953.30233312,0.8242986839838365,0.4121932767779217,0.2881539550657822,0.2258968644058814,0.1877886669487628,0.1617929457578608,0.1427981069501599,0.1282418122323499,0.1166896963479189,0.1072725851773817
39.0195,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.8242986839838343,0.2063498699508202,0.1319448140486948,0.1001123998634461,0.08190994419271258,0.0699451459508036,0.06140059390957654,0.05495204617251383,0.04988917621278879,0.04579437133243526,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.8242986839838343,0.2063498699508202,0.1319448140486948,0.1001123998634461,0.08190994419271258,0.0699451459508036,0.06140059390957654,0.05495204617251383,0.04988917621278879,0.04579437133243526,374399.8332953863,936794.6631884674,1499189.493081548,2061584.322974629,2623979.15286771,3186373.982760791,3748768.812653873,4311163.642546955,4873558.472440035,5435953.302333117,0.8242986839838373,0.4121932767779229,0.2881539550657832,0.225896864405882,0.1877886669487635,0.1617929457578615,0.1427981069501602,0.1282418122323502,0.116689696347919,0.1072725851773818,374399.8332953863,936794.6631884674,1499189.493081548,2061584.322974629,2623979.15286771,3186373.982760791,3748768.812653873,4311163.642546955,4873558.472440035,5435953.302333117,0.8242986839838373,0.4121932767779229,0.2881539550657832,0.225896864405882,0.1877886669487635,0.1617929457578615,0.1427981069501602,0.1282418122323502,0.116689696347919,0.1072725851773818
39.0695,100347.9474001834,693192.9868371765,1286038.02627417,1878883.065711162,2471728.105148155,3064573.144585148,3657418.184022141,4250263.223459134,4843108.262896127,5435953.30233312,0.8242986839838343,0.2063498699508202,0.1319448140486947,0.1001123998634461,0.08190994419271251,0.06994514595080357,0.06140059390957648,0.05495204617251381,0.04988917621278882,0.04579437133243535,100347.9474001834,693192.9868371765,1286038.02627417,1878883.065711162,2471728.105148155,3064573.144585148,3657418.184022141,4250263.223459134,4843108.262896127,5435953.30233312,0.8242986839838343,0.2063498699508202,0.1319448140486947,0.1001123998634461,0.08190994419271251,0.06994514595080357,0.06140059390957648,0.05495204617251381,0.04988917621278882,0.04579437133243535,374399.8332953852,936794.6631884668,1499189.493081548,2061584.32297463,2623979.152867712,3186373.982760794,3748768.812653875,4311163.642546957,4873558.472440039,5435953.30233312,0.8242986839838365,0.4121932767779217,0.2881539550657822,0.2258968644058814,0.1877886669487628,0.1617929457578608,0.1427981069501599,0.1282418122323499,0.1166896963479189,0.1072725851773817,374399.8332953852,936794.6631884668,1499189.493081548,2061584.32297463,2623979.152867712,3186373.982760794,3748768.812653875,4311163.642546957,4873558.472440039,5435953.30233312,0.8242986839838365,0.4121932767779217,0.2881539550657822,0.2258968644058814,0.1877886669487628,0.1617929457578608,0.1427981069501599,0.1282418122323499,0.1166896963479189,0.1072725851773817
39.1196,100347.9474001834,693192.9868371768,1286038.02627417,1878883.065711164,2471728.105148157,3064573.144585151,3657418.184022144,4250263.223459139,4843108.262896132,5435953.302333125,0.8242986839838343,0.2063498699508201,0.1319448140486946,0.100112399863446,0.08190994419271246,0.06994514595080352,0.06140059390957644,0.05495204617251376,0.04988917621278876,0.04579437133243532,100347.9474001834,693192.9868371768,1286038.02627417,1878883.065711164,2471728.105148157,3064573.144585151,3657418.184022144,4250263.223459139,4843108.262896132,5435953.302333125,0.8242986839838343,0.2063498699508201,0.1319448140486946,0.100112399863446,0.08190994419271246,0.06994514595080352,0.06140059390957644,0.05495204617251376,0.04988917621278876,0.04579437133243532,374399.8332953838,936794.6631884663,1499189.493081548,2061584.322974631,2623979.152867713,3186373.982760796,3748768.812653879,4311163.642546961,4873558.472440043,5435953.302333126,0.8242986839838362,0.4121932767779218,0.2881539550657817,0.2258968644058806,0.1877886669487623,0.1617929457578607,0.1427981069501596,0.1282418122323495,0.1166896963479185,0.1072725851773813,374399.8332953838,936794.6631884663,1499189.493081548,2061584.322974631,2623979.152867713,3186373.982760796,3748768.812653879,4311163.642546961,4873558.472440043,5435953.302333126,0.8242986839838362,0.4121932767779218,0.2881539550657817,0.2258968644058806,0.1877886669487623,0.1617929457578607,0.1427981069501596,0.1282418122323495,0.1166896963479185,0.1072725851773813
39.1696,100347.9474001834,693192.9868371767,1286038.02627417,1878883.065711163,2471728.105148157,3064573.14458515,3657418.184022143,4250263.223459137,4843108.26289613,5435953.302333123,0.8242986839838343,0.2063498699508202,0.1319448140486947,0.100112399863446,0.0819099441927125,0.06994514595080355,0.06140059390957645,0.05495204617251379,0.0498891762127888,0.04579437133243533,100347.9474001834,693192.9868371767,1286038.02627417,1878883.065711163,2471728.105148157,3064573.14458515,3657418.184022143,4250263.223459137,4843108.26289613,5435953.302333123,0.8242986839838343,0.2063498699508202,0.1319448140486947,0.100112399863446,0.0819099441927125,0.06994514595080355,0.06140059390957645,0.05495204617251379,0.0498891762127888,0.04579437133243533,374399.8332953843,936794.6631884665,1499189.493081548,2061584.322974631,2623979.152867713,3186373.982760795,3748768.812653877,4311163.642546958,4873558.472440042,5435953.302333123,0.8242986839838351,0.4121932767779217,0.2881539550657817,0.2258968644058807,0.1877886669487623,0.1617929457578608,0.1427981069501597,0.1282418122323495,0.1166896963479185,0.1072725851773813,374399.8332953843,936794.6631884665,1499189.493081548,2061584.322974631,2623979.152867713,3186373.982760795,3748768.812653877,4311163.642546958,4873558.472440042,5435953.302333123,0.8242986839838351,0.4121932767779217,0.2881539550657817,0.2258968644058807,0.1877886669487623,0.1617929457578608,0.1427981069501597,0.1282418122323495,0.1166896963479185,0.1072725851773813
39.2196,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.8242986839838343,0.2063498699508202,0.1319448140486948,0.1001123998634461,0.08190994419271258,0.0699451459508036,0.06140059390957654,0.05495204617251383,0.04988917621278879,0.04579437133243526,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.8242986839838343,0.2063498699508202,0.1319448140486948,0.1001123998634461,0.08190994419271258,0.0699451459508036,0.06140059390957654,0.05495204617251383,0.04988917621278879,0.04579437133243526,374399.8332953865,936794.6631884675,1499189.493081548,2061584.32297463,2623979.152867711,3186373.982760791,3748768.812653873,4311163.642546955,4873558.472440035,5435953.302333117,0.8242986839838369,0.4121932767779229,0.2881539550657832,0.225896864405882,0.1877886669487634,0.1617929457578615,0.1427981069501602,0.1282418122323502,0.116689696347919,0.1072725851773818,374399.8332953865,936794.6631884675,1499189.493081548,2061584.32297463,2623979.152867711,3186373.982760791,3748768.812653873,4311163.642546955,4873558.472440035,5435953.302333117,0.8242986839838369,0.4121932767779229,0.2881539550657832,0.225896864405882,0.1877886669487634,0.1617929457578615,0.1427981069501602,0.1282418122323502,0.116689696347919,0.1072725851773818
39.2696,100347.9474001834,693192.9868371761,1286038.026274169,1878883.065711162,2471728.105148154,3064573.144585147,3657418.18402214,4250263.223459133,4843108.262896124,5435953.302333117,0.8242986839838343,0.2063498699508206,0.1319448140486948,0.1001123998634461,0.08190994419271258,0.06994514595080367,0.06140059390957651,0.05495204617251381,0.04988917621278877,0.04579437133243525,100347.9474001834,693192.9868371761,1286038.026274169,1878883.065711162,2471728.105148154,3064573.144585147,3657418.18402214,4250263.223459133,4843108.262896124,5435953.302333117,0.8242986839838343,0.2063498699508206,0.1319448140486948,0.1001123998634461,0.08190994419271258,0.06994514595080367,0.06140059390957651,0.05495204617251381,0.04988917621278877,0.04579437133243525,374399.8332953852,936794.6631884667,1499189.493081548,2061584.322974629,2623979.152867711,3186373.982760792,3748768.812653874,4311163.642546955,4873558.472440036,5435953.302333117,0.8242986839838353,0.4121932767779227,0.2881539550657824,0.2258968644058812,0.187788666948763,0.1617929457578613,0.14279810695016,0.12824181223235,0.1166896963479187,0.1072725851773819,374399.8332953852,936794.6631884667,1499189.493081548,2061584.322974629,2623979.152867711,3186373.982760792,3748768.812653874,4311163.642546955,4873558.472440036,5435953.302333117,0.8242986839838353,0.4121932767779227,0.2881539550657824,0.2258968644058812,0.187788666948763,0.1617929457578613,0.14279810695016,0.12824181223235,0.1166896963479187,0.1072725851773819
39.3197,100347.9474001834,693192.9868371765,1286038.02627417,1878883.065711163,2471728.105148156,3064573.144585149,3657418.184022143,4250263.223459136,4843108.262896129,5435953.302333122,0.8242986839838343,0.2063498699508202,0.1319448140486947,0.100112399863446,0.0819099441927125,0.06994514595080356,0.06140059390957647,0.05495204617251379,0.04988917621278881,0.04579437133243534,100347.9474001834,693192.9868371765,1286038.02627417,1878883.065711163,2471728.105148156,3064573.144585149,3657418.184022143,4250263.223459136,4843108.262896129,5435953.302333122,0.8242986839838343,0.2063498699508202,0.1319448140486947,0.100112399863446,0.0819099441927125,0.06994514595080356,0.06140059390957647,0.05495204617251379,0.04988917621278881,0.04579437133243534,374399.8332953839,936794.6631884658,1499189.493081548,2061584.322974629,2623979.152867712,3186373.982760794,3748768.812653875,4311163.642546957,4873558.47244004,5435953.302333122,0.824298683983836,0.4121932767779219,0.288153955065782,0.2258968644058808,0.1877886669487626,0.1617929457578608,0.1427981069501599,0.1282418122323497,0.1166896963479185,0.1072725851773814,374399.8332953839,936794.6631884658,1499189.493081548,2061584.322974629,2623979.152867712,3186373.982760794,3748768.812653875,4311163.642546957,4873558.47244004,5435953.302333122,0.824298683983836,0.4121932767779219,0.288153955065782,0.2258968644058808,0.1877886669487626,0.1617929457578608,0.1427981069501599,0.1282418122323497,0.1166896963479185,0.1072725851773814
39.3697,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.8242986839838343,0.2063498699508202,0.1319448140486948,0.1001123998634461,0.08190994419271258,0.0699451459508036,0.06140059390957654,0.05495204617251383,0.04988917621278879,0.04579437133243526,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.8242986839838343,0.2063498699508202,0.1319448140486948,0.1001123998634461,0.08190994419271258,0.0699451459508036,0.06140059390957654,0.05495204617251383,0.04988917621278879,0.04579437133243526,374399.8332953861,936794.6631884672,1499189.493081548,2061584.322974629,2623979.15286771,3186373.982760791,3748768.812653873,4311163.642546953,4873558.472440035,5435953.302333117,0.8242986839838378,0.412193276777923,0.2881539550657833,0.225896864405882,0.1877886669487635,0.1617929457578615,0.1427981069501602,0.1282418122323502,0.116689696347919,0.1072725851773818,374399.8332953861,936794.6631884672,1499189.493081548,2061584.322974629,2623979.15286771,3186373.982760791,3748768.812653873,4311163.642546953,4873558.472440035,5435953.302333117,0.8242986839838378,0.412193276777923,0.2881539550657833,0.225896864405882,0.1877886669487635,0.1617929457578615,0.1427981069501602,0.1282418122323502,0.116689696347919,0.1072725851773818
39.4197,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.8242986839838343,0.2063498699508202,0.1319448140486948,0.1001123998634461,0.08190994419271258,0.0699451459508036,0.06140059390957654,0.05495204617251383,0.04988917621278879,0.04579437133243526,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.8242986839838343,0.2063498699508202,0.1319448140486948,0.1001123998634461,0.08190994419271258,0.0699451459508036,0.06140059390957654,0.05495204617251383,0.04988917621278879,0.04579437133243526,374399.8332953858,936794.663188467,1499189.493081548,2061584.322974629,2623979.15286771,3186373.982760791,3748768.812653873,4311163.642546953,4873558.472440035,5435953.302333117,0.8242986839838384,0.4121932767779232,0.2881539550657833,0.2258968644058821,0.1877886669487635,0.1617929457578615,0.1427981069501602,0.1282418122323502,0.116689696347919,0.1072725851773818,374399.8332953858,936794.663188467,1499189.493081548,2061584.322974629,2623979.15286771,3186373.982760791,3748768.812653873,4311163.642546953,4873558.472440035,5435953.302333117,0.8242986839838384,0.4121932767779232,0.2881539550657833,0.2258968644058821,0.1877886669487635,0.1617929457578615,0.1427981069501602,0.1282418122323502,0.116689696347919,0.1072725851773818
39.4697,100347.9474001834,693192.9868371768,1286038.02627417,1878883.065711163,2471728.105148157,3064573.14458515,3657418.184022144,4250263.223459137,4843108.26289613,5435953.302333123,0.8242986839838343,0.2063498699508201,0.1319448140486946,0.100112399863446,0.08190994419271248,0.06994514595080353,0.06140059390957644,0.05495204617251377,0.04988917621278879,0.04579437133243532,100347.9474001834,693192.9868371768,1286038.02627417,1878883.065711163,2471728.105148157,3064573.14458515,3657418.184022144,4250263.223459137,4843108.26289613,5435953.302333123,0.8242986839838343,0.2063498699508201,0.1319448140486946,0.100112399863446,0.08190994419271248,0.06994514595080353,0.06140059390957644,0.05495204617251377,0.04988917621278879,0.04579437133243532,374399.8332953843,936794.6631884665,1499189.493081548,2061584.322974631,2623979.152867713,3186373.982760795,3748768.812653877,4311163.642546959,4873558.472440043,5435953.302333125,0.8242986839838351,0.4121932767779217,0.2881539550657817,0.2258968644058807,0.1877886669487623,0.1617929457578608,0.1427981069501597,0.1282418122323495,0.1166896963479185,0.1072725851773813,374399.8332953843,936794.6631884665,1499189.493081548,2061584.322974631,2623979.152867713,3186373.982760795,3748768.812653877,4311163.642546959,4873558.472440043,5435953.302333125,0.8242986839838351,0.4121932767779217,0.2881539550657817,0.2258968644058807,0.1877886669487623,0.1617929457578608,0.1427981069501597,0.1282418122323495,0.1166896963479185,0.1072725851773813
